ASN,City,Country Code,Date,Domain,Host,Ip,Ip Orgs,Phone_country,Phone_country_code,Phone_Number,UID,Url,Url_Endingword,Url_Security,Website_country,Latitude,Longitude
AS8075,Canberra,1,28/08/2020 9:44:52 pm,freemaintenance101.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-803-0850,5f495eb01633b,http://freemaintenance101.azurewebsites.net/q5gCvYnz6kzKvgY/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,28/08/2020 9:43:32 pm,freemaintenance81.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-803-0850,5f495e5ecae86,http://freemaintenance81.azurewebsites.net/q5gCvYnz6kzKvgY/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,28/08/2020 9:42:46 pm,freemaintenance71.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-304-1408,5f495e3134ffe,http://freemaintenance71.azurewebsites.net/q5gCvYnz6kzKvgY/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,28/08/2020 9:42:05 pm,freemaintenance61.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-383-0569,5f495e0867255,http://freemaintenance61.azurewebsites.net/q5gCvYnz6kzKvgY/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,28/08/2020 9:41:50 pm,freemaintenance57.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-851-0587,5f495df8e4d77,http://freemaintenance57.azurewebsites.net/q5gCvYnz6kzKvgY/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,28/08/2020 9:40:35 pm,freemaintenance39.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-686-0474,5f495dadb075f,http://freemaintenance39.azurewebsites.net/q5gCvYnz6kzKvgY/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,28/08/2020 9:20:07 pm,services01.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-312-1430,5f4958e1e2d31,http://services01.azurewebsites.net/pb613cadhekan/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,28/08/2020 7:59:42 pm,customercaresupport181.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-607-0419,5f49460a5f171,https://customercaresupport181.azurewebsites.net/HNhGpB5gbMdVDyb/,net,https,Australia,-35,99.999999
AS8075,Canberra,1,28/08/2020 10:11:47 am,freemaintenance21.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-417-4090,5f48bc3ed9c1e,http://freemaintenance21.azurewebsites.net/q5gCvYnz6kzKvgY/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,28/08/2020 10:11:45 am,freemaintenance19.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-417-4090,5f48bc3c1b947,http://freemaintenance19.azurewebsites.net/q5gCvYnz6kzKvgY/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,28/08/2020 10:01:41 am,freemaintenance95.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-803-0850,5f48b9dfe2e36,http://freemaintenance95.azurewebsites.net/q5gCvYnz6kzKvgY/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,28/08/2020 9:56:15 am,freemaintenance01.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-417-4090,5f48b89a41533,http://freemaintenance01.azurewebsites.net/q5gCvYnz6kzKvgY/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,27/08/2020 8:51:53 pm,carefreesupport11.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-597-1445,5f4800c4d31ce,http://carefreesupport11.azurewebsites.net/vcCsfdvjFg4P5tp/index.html,net,http,Australia,-35,99.999999
AS8075,Canberra,1,27/08/2020 2:39:08 pm,getfreesupport171.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-690-0842,5f47a9687b2cc,http://getfreesupport171.azurewebsites.net/atEdYhpx5ykF2Ru/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,27/08/2020 2:25:31 pm,getfreesupport31.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-527-4189,5f47a637af461,http://getfreesupport31.azurewebsites.net/Zcv6znVbFKDkXCy/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,27/08/2020 2:25:09 pm,getfreesupport21.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-527-4189,5f47a61b364cf,http://getfreesupport21.azurewebsites.net/Zcv6znVbFKDkXCy/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,27/08/2020 1:59:16 pm,computer61.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-866-672-9693,5f47a01033f2e,http://computer61.azurewebsites.net/Belle-Plaine/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,27/08/2020 1:57:23 pm,computer41.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-866-671-2033,5f479f9fc40fb,http://computer41.azurewebsites.net/Belle-Plaine/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,27/08/2020 1:57:18 pm,computer40.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-866-749-6811,5f479f9ad8eeb,http://computer40.azurewebsites.net/Belle-Plaine/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,27/08/2020 1:51:55 pm,computer11.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-866-730-8093,5f479e575f780,http://computer11.azurewebsites.net/Belle-Plaine/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,27/08/2020 1:49:01 pm,computer01.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-866-730-8093,5f479da6d5a11,http://computer01.azurewebsites.net/Belle-Plaine/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,25/08/2020 4:37:13 am,checkup71.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-530-1970,5f4479565c52e,http://checkup71.azurewebsites.net/Kristy-Cortez/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,25/08/2020 4:33:11 am,checkup51.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-523-6448,5f44786398dbb,http://checkup51.azurewebsites.net/Kristy-Cortez/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,25/08/2020 4:29:50 am,checkup41.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-525-1127,5f44779b2cea6,http://checkup41.azurewebsites.net/Kristy-Cortez/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,25/08/2020 4:28:28 am,checkup31.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-524-3448,5f447748a91f5,http://checkup31.azurewebsites.net/Kristy-Cortez/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,25/08/2020 1:46:34 am,getfreesupport81.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-851-0676,5f445152be8fb,https://getfreesupport81.azurewebsites.net/atEdYhpx5ykF2Ru/,net,https,Australia,-35,99.999999
AS8075,Canberra,1,25/08/2020 1:44:42 am,getfreesupport71.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-851-0676,5f4450e2b86f7,https://getfreesupport71.azurewebsites.net/atEdYhpx5ykF2Ru/,net,https,Australia,-35,99.999999
AS8075,Canberra,1,25/08/2020 1:26:14 am,callnow-free61.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-527-5177,5f444c8e4e6ad,https://callnow-free61.azurewebsites.net/Cortez/,net,https,Australia,-35,99.999999
AS8075,Canberra,1,25/08/2020 1:23:39 am,callnow-free51.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-523-6511,5f444bf34e3f1,https://callnow-free51.azurewebsites.net/Cortez/,net,https,Australia,-35,99.999999
AS8075,Canberra,1,25/08/2020 1:14:08 am,callnow-free21.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-524-5804,5f4449b83aee8,https://callnow-free21.azurewebsites.net/Cortez/,net,https,Australia,-35,99.999999
AS8075,Canberra,1,25/08/2020 1:03:43 am,callnow-free01.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-534-8036,5f4447471c232,https://callnow-free01.azurewebsites.net/Cortez/,net,https,Australia,-35,99.999999
AS8075,Canberra,1,25/08/2020 12:49:07 am,freesupportservice01.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-965-0914,5f4443deb81a4,https://freesupportservice01.azurewebsites.net/8sx3ztC96XSvHKs/,net,https,Australia,-35,99.999999
AS8075,Canberra,1,25/08/2020 12:45:08 am,freesupportservice16.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-965-0777,5f4442ef72e94,https://freesupportservice16.azurewebsites.net/8sx3ztC96XSvHKs/,net,https,Australia,-35,99.999999
AS8075,Canberra,1,25/08/2020 12:44:18 am,freesupportservice21.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-965-0777,5f4442be07ff0,https://freesupportservice21.azurewebsites.net/8sx3ztC96XSvHKs/,net,https,Australia,-35,99.999999
AS8075,Canberra,1,25/08/2020 12:41:24 am,freesupportservice36.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-690-0840,5f44420fa6c6b,https://freesupportservice36.azurewebsites.net/8sx3ztC96XSvHKs/,net,https,Australia,-35,99.999999
AS8075,Canberra,1,25/08/2020 12:32:16 am,freesupportservice90.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-965-0777,5f443febc9e76,https://freesupportservice90.azurewebsites.net/8sx3ztC96XSvHKs/,net,https,Australia,-35,99.999999
AS8075,Canberra,1,25/08/2020 12:27:06 am,freesupportservice71.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-706-1246,5f443eb56e9a0,https://freesupportservice71.azurewebsites.net/8sx3ztC96XSvHKs/,net,https,Australia,-35,99.999999
AS8075,Canberra,1,25/08/2020 12:21:25 am,freesupportservice61.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-851-0511,5f443d60cb936,https://freesupportservice61.azurewebsites.net/8sx3ztC96XSvHKs/,net,https,Australia,-35,99.999999
AS8075,Canberra,1,25/08/2020 12:20:30 am,freesupportservice60.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-851-0511,5f443d2883284,https://freesupportservice60.azurewebsites.net/8sx3ztC96XSvHKs/,net,https,Australia,-35,99.999999
AS8075,Canberra,1,23/08/2020 12:55:29 pm,supportcenter21.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-304-1281,5f424b1bd3c52,http://supportcenter21.azurewebsites.net/8sx3ztC96XSvHKs,net,http,Australia,-35,99.999999
AS8075,Canberra,1,19/08/2020 6:13:16 pm,getfreesupport51.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-803-0832,5f3d4f95ed08e,http://getfreesupport51.azurewebsites.net/4595-Warwick-Avenue/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,17/08/2020 10:35:21 pm,getfreesupport01.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-530-1472,5f3aea0720b61,http://getfreesupport01.azurewebsites.net/Zcv6znVbFKDkXCy/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,10/08/2020 7:19:22 am,computer81.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-866-702-3639,5f30d8d701151,http://computer81.azurewebsites.net/Mer-cado/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,10/08/2020 7:15:02 am,computer91.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-866-801-5549,5f30d7d2d2810,http://computer91.azurewebsites.net/Belle-Plaine,net,http,Australia,-35,99.999999
AS8075,Canberra,1,10/08/2020 7:10:04 am,computer111.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-866-801-5549,5f30d6a89c426,http://computer111.azurewebsites.net/Belle-Plaine,net,http,Australia,-35,99.999999
AS8075,Canberra,1,10/08/2020 6:57:53 am,callnow-free41.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-524-5804,5f30d3cf8d7c9,http://callnow-free41.azurewebsites.net/Cortez/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,02/08/2020 3:20:06 pm,freecheckup21.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-844-474-3214,5f26bd8050d32,http://freecheckup21.azurewebsites.net/Staci-Walsh/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,29/07/2020 4:14:11 pm,werror01.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-537-9622,5f21842f8264c,http://werror01.azurewebsites.net/Efrain-Forbes/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,29/07/2020 12:26:35 pm,computercheckup01.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-888-526-1027,5f214ed8c04fa,http://computercheckup01.azurewebsites.net/Tre-Larson/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,29/07/2020 12:23:08 pm,terror82.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-866-755-2213,5f214e0a18b04,http://terror82.azurewebsites.net/Boyd-TX/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,19/07/2020 6:15:02 pm,terror65.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-866-755-2213,5f1471809193b,http://terror65.azurewebsites.net/Boyd-TX/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,19/07/2020 6:13:35 pm,terror01.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-866-755-2213,5f147129b05b5,http://terror01.azurewebsites.net/Boyd-TX/,net,http,Australia,-35,99.999999
AS8075,Canberra,1,05/06/2020 10:14:17 pm,1nn3error-callnow.azurewebsites.net,Microsoft Corporation,20.36.106.96,MicrosoftCorporation,United States,1,+1-833-757-0705,5edaa777c77ea,https://1nn3error-callnow.azurewebsites.net/teddymckeefBx/,net,https,Australia,-35,99.999999
AS22612,Newark,44,09/06/2020 12:04:26 pm,name-search02.site,"Namecheap, Inc.",162.0.229.41,"Namecheap,Inc.",United Kingdom,44,+44-800-066-4120,5edf5e88873b4,https://name-search02.site/index-5.html,site,https,United States,41,-74.1724
AS22612,Newark,61,09/06/2020 8:26:41 am,search-name02.site,"Namecheap, Inc.",162.0.229.41,"Namecheap,Inc.",Australia,61,+61-1800-215-992,5edf2b8011a21,https://search-name02.site/index-5.html,site,https,United States,41,-74.1724
AS22612,Newark,44,06/06/2020 2:31:41 pm,domain-mute04.site,"Namecheap, Inc.",162.0.229.41,"Namecheap,Inc.",United Kingdom,44,+44-800-066-4120,5edb8c8aacdca,https://domain-mute04.site/blue.php,site,https,United States,41,-74.1724
AS22612,Newark,44,07/06/2020 1:26:33 pm,domain-searche06.site,"Namecheap, Inc.",162.0.229.41,"Namecheap,Inc.",United Kingdom,44,+44-800-066-4120,5edccec7a5190,https://domain-searche06.site/index-5.html,site,https,United States,41,-74.1724
AS22612,Newark,1,07/06/2020 10:14:43 am,domain-searche04.site,"Namecheap, Inc.",162.0.229.41,"Namecheap,Inc.",United States,1,+1-877-777-2143,5edca1d1c6986,https://domain-searche04.site/ieff/,site,https,United States,41,-74.1724
AS22612,Newark,61,07/06/2020 9:58:37 am,domain-searche02.site,"Namecheap, Inc.",162.0.229.41,"Namecheap,Inc.",Australia,61,+61-1800-215-992,5edc9e0c13ec8,https://domain-searche02.site/index-5.html,site,https,United States,41,-74.1724
AS22612,Newark,1,06/06/2020 8:58:59 am,product-mute06.site,"Namecheap, Inc.",162.0.229.41,"Namecheap,Inc.",United States,1,+1-877-556-3889,5edb3e9118d30,https://product-mute06.site/blue.php,site,https,United States,41,-74.1724
AS22612,Newark,1,06/06/2020 8:57:54 am,product-mute02.site,"Namecheap, Inc.",162.0.229.41,"Namecheap,Inc.",United States,1,+1-877-777-2143,5edb3e686b2ad,https://product-mute02.site/index-5.html,site,https,United States,41,-74.1724
AS22612,Newark,61,06/06/2020 8:03:59 am,product-mute04.site,"Namecheap, Inc.",162.0.229.41,"Namecheap,Inc.",Australia,61,+61-1800-215-992,5edb31adaa23c,https://product-mute04.site/index-5.html,site,https,United States,41,-74.1724
AS16509,Dublin,33,06/06/2020 10:14:16 am,3.130.48.102,"Amazon.com, Inc.",3.130.48.102,"Amazon.com,Inc.",France,33,+33-1-85-15-34-83,5edb50383fd2a,http://3.130.48.102/be/TChsfsdfjdsfjdsfjVXPV/,102,http,United States,40,-83.1141
AS16509,Dublin,34,06/06/2020 10:49:13 am,3.130.48.102,"Amazon.com, Inc.",3.130.48.102,"Amazon.com,Inc.",Spain,34,+34-902-018-423,5edb5887a3b24,http://3.130.48.102/es/D00ChsfsdfjdsfjdsfjSSx/,102,http,United States,40,-83.1141
AS16509,Dublin,41,06/06/2020 10:01:11 am,3.130.48.102,"Amazon.com, Inc.",3.130.48.102,"Amazon.com,Inc.",Switzeland,41,+41-22-5188-918,5edb4d272bd6a,http://3.130.48.102/de/D00EdsjsjhskhkasdSSx/,102,http,United States,40,-83.1141
AS16509,Dublin,81,06/06/2020 8:33:57 am,3.130.48.102,"Amazon.com, Inc.",3.130.48.102,"Amazon.com,Inc.",Japan,81,+81-50-5539-1088,5edb38b524d0e,http://3.130.48.102/jpet1088/ED1011000110AC/,102,http,United States,40,-83.1141
AS24940,Falkenstein,81,15/06/2020 9:54:54 am,imsomacti-limitation.online,Hetzner Online GmbH,138.201.161.166,HetznerOnlineGmbH,Japan,81,+81-50-3136-0997,5ee7292d9bfd5,https://imsomacti-limitation.online/bsfdtx02-n15v45bd-4fg4564-4e541df-cv1c54s646d-1c5v4566-rrew8784-v4cv5c44s56-cvc5v45d4-cv1c5v48s45/ktrm-0997/edgcx/,online,https,Germany,50,12.365
AS24940,Falkenstein,81,11/06/2020 7:56:25 am,simlon-carteasd.online,Hetzner Online GmbH,138.201.161.166,HetznerOnlineGmbH,Japan,81,+81-50-3136-0997,5ee1c7691c944,https://simlon-carteasd.online/dgdftyx01-b1vcb4d89-e8785-c5v4v846-f87945-cvc2x5v5-df5f8d4f5s-2v4b6vc-m1c546d-g5f84f5d5-cvv445dd/ktrm-0997/chrcx/?actc=,online,https,Germany,50,12.365
AS24940,Falkenstein,81,11/06/2020 7:56:14 am,real-reacker.online,Hetzner Online GmbH,138.201.161.166,HetznerOnlineGmbH,Japan,81,+81-50-5539-3087,5ee1c75e9d89e,https://real-reacker.online/stdyxn01-v12bb2-g4r4e56g4e-ffd54d6r-rt5rr8er-vbcbc465g4-rtr754rg5-n1vcb96-fdg5d874-gf5gd81-cv45cf/ktrm-3087/chrcx/,online,https,Germany,50,12.365
AS24940,Falkenstein,81,10/06/2020 11:09:34 am,fastso-master.online,Hetzner Online GmbH,138.201.161.166,HetznerOnlineGmbH,Japan,81,+81-50-5539-3087,5ee0a32dc2b2e,https://fastso-master.online/uetyfx02-nc1g5d56-yncx54s-df2dfd5f1-cv2c1v5d5-b165d4f654-rtr8t54-v5b45d456-rtr8r4f-g54c5dfd/ktrm-3087/edgcx/,online,https,Germany,50,12.365
AS24940,Falkenstein,81,09/06/2020 8:16:56 am,brigoma-tterhis.online,Hetzner Online GmbH,138.201.161.166,HetznerOnlineGmbH,Japan,81,+81-50-5539-3087,5edf29358f435,https://brigoma-tterhis.online/nxvgdty01-b1c24v54d-er87rw1w-vcv54d-564df6-7e845-d5d4f5bc15v15-df54df8d2-dfd54d2-cvvwe54sf/ktrm-3087/edgcx/,online,https,Germany,50,12.365
AS24940,Falkenstein,81,09/06/2020 8:16:46 am,victory-asterisk.online,Hetzner Online GmbH,138.201.161.166,HetznerOnlineGmbH,Japan,81,+81-50-5534-3142,5edf292ddecfa,https://victory-asterisk.online/jdvxty01-b215b1f2g-er4e54e1-cv12cd2-ergdf5-ere545e5-bcc52fd-e5e51-bv4ndg-r4tetx4-tcgdfe-c1v5d45d/ktrm-3142/edgcx/,online,https,Germany,50,12.365
AS24940,Falkenstein,81,06/06/2020 8:36:52 am,crimpton-carbrion.online,Hetzner Online GmbH,138.201.161.166,HetznerOnlineGmbH,Japan,81,+81-50-5534-3142,5edb396438713,https://crimpton-carbrion.online/bdhdyx01-vcbc56-r54gff-c5b454-2v5466vc-r5tr7945f-nvc454-f5r445r-vb4v54b5vb4-g5fg5f4-v2bv54/ktrm-3142/edgcx/,online,https,Germany,50,12.365
AS16509,Frankfurt am Main,49,08/06/2020 12:26:09 pm,d33xq5qc9w8epx.cloudfront.net,"Amazon.com, Inc.",13.225.73.94,"Amazon.com,Inc.",Germany,49,+49-271-6760-9025,5ede12212e3b2,https://d33xq5qc9w8epx.cloudfront.net/XEDdhdsbfhgdfhdgf7xe/?phone=0271-6760-9025&amp;,net,https,Germany,50,8.68213
AS21501,Amsterdam,32,12/06/2020 8:59:27 pm,nota02.xyz,Host Europe GmbH,160.153.131.202,HostEuropeGmbH,Belgium,32,+32-782-51-076,5ee3d06fd149d,http://nota02.xyz/ar_belgbd-cfi-98/english/windows/,xyz,http,Netherlands,52,4.89454
AS21501,Amsterdam,32,12/06/2020 8:58:44 pm,nota01.xyz,Host Europe GmbH,160.153.131.202,HostEuropeGmbH,Belgium,32,+32-782-51-076,5ee3d044dacff,http://nota01.xyz/ar_belgbd-cfi-98/english/windows/,xyz,http,Netherlands,52,4.89454
AS21501,Amsterdam,32,12/06/2020 8:44:41 pm,nota03.xyz,Host Europe GmbH,160.153.131.202,HostEuropeGmbH,Belgium,32,+32-78-25-11-40,5ee3ccf996aa7,http://nota03.xyz/ar_belgbd-cfi-98/english/windows/,xyz,http,Netherlands,52,4.89454
AS21501,Amsterdam,41,11/06/2020 4:02:43 pm,nota00.xyz,Host Europe GmbH,160.153.131.202,HostEuropeGmbH,Switzeland,41,+41-43-505-1086,5ee23963e7ce6,http://nota00.xyz/ar_swz_bs7_k/english/windows/,xyz,http,Netherlands,52,4.89454
AS21501,Amsterdam,32,11/06/2020 3:38:02 pm,nota00.xyz,Host Europe GmbH,160.153.131.202,HostEuropeGmbH,Belgium,32,+32-78-25-11-40,5ee2339b1668d,http://nota00.xyz/ar_belgbd-cfi-98/english/windows/,xyz,http,Netherlands,52,4.89454
AS21501,Amsterdam,41,09/06/2020 3:11:12 pm,rikku08.xyz,Host Europe GmbH,160.153.131.202,HostEuropeGmbH,Switzeland,41,+41-43-505-1086,5edf8a5081a74,http://rikku08.xyz/ar_swz_bs7_k/english/windows/,xyz,http,Netherlands,52,4.89454
AS21501,Amsterdam,31,08/06/2020 5:18:05 pm,rikku07.xyz,Host Europe GmbH,160.153.131.202,HostEuropeGmbH,Netherlands,31,+31-76-220-7006,5ede568e02865,http://rikku07.xyz/ar_netherland_hfu-adxd/english/windows/,xyz,http,Netherlands,52,4.89454
AS21501,Amsterdam,41,08/06/2020 5:15:03 pm,rikku07.xyz,Host Europe GmbH,160.153.131.202,HostEuropeGmbH,Switzeland,41,+41-43-505-1086,5ede55d6dae68,http://rikku07.xyz/ar_swz_bs7_k/english/windows/,xyz,http,Netherlands,52,4.89454
AS21501,Amsterdam,32,08/06/2020 5:03:10 pm,rikku07.xyz,Host Europe GmbH,160.153.131.202,HostEuropeGmbH,Belgium,32,+32-78-25-11-40,5ede530e65bd1,http://rikku07.xyz/ar_belgbd-cfi-98/english/windows/,xyz,http,Netherlands,52,4.89454
AS21501,Amsterdam,41,05/06/2020 3:13:25 pm,rikku02.xyz,Host Europe GmbH,160.153.131.202,HostEuropeGmbH,Switzeland,41,+41-43-505-1086,5eda44d654bf5,http://rikku02.xyz/ar_swz_bs7_k/english/mac,xyz,http,Netherlands,52,4.89454
AS21501,Amsterdam,41,05/06/2020 3:13:22 pm,rikku02.xyz,Host Europe GmbH,160.153.131.202,HostEuropeGmbH,Switzeland,41,+41-43-505-1086,5eda44d27ea42,http://rikku02.xyz/ar_swz_bs7_k/english/windows/,xyz,http,Netherlands,52,4.89454
AS13335,Ashburn,1,07/06/2020 9:03:40 pm,junkmail943.ga,"Cloudflare, Inc.",104.24.97.176,"Cloudflare,Inc.",United States,1,+1-888-846-6309,5edd39eb46adf,https://junkmail943.ga/WIn1010_881881h.nny/XEDdhdsbfhgdfhdgf9x0Xd/,ga,https,United States,39,-77.4874
AS13335,Chicago,1,07/06/2020 7:17:10 pm,popupatch495.ml,"Cloudflare, Inc.",172.67.176.85,"Cloudflare,Inc.",United States,1,+1-888-963-9423,5edd20f5a57a9,https://popupatch495.ml/Win81818_010101hn.vvy/XEDdhdsbfhgdfhdgf9x0Xd/,ml,https,United States,42,-87.6298
AS8075,Des Moines,1,14/09/2020 6:01:58 pm,device-infected-account-access-blocked-780.azurewebsites.net,Microsoft Corporation,13.89.172.4,MicrosoftCorporation,United States,1,+1-888-539-5735,5f5f93f410b14,https://device-infected-account-access-blocked-780.azurewebsites.net/denied-171717/CHWInhelp10GK010101AW/,net,https,United States,42,-93.6208
AS8075,Des Moines,1,14/09/2020 10:33:20 pm,pconlinehelp100.azurewebsites.net,Microsoft Corporation,13.89.172.4,MicrosoftCorporation,United States,1,+1-844-210-4337,5f5fd38d1b3ec,https://pconlinehelp100.azurewebsites.net/ERDDrHjVfKbFJbQ/,net,https,United States,42,-93.6208
AS8075,Des Moines,1,10/09/2020 5:53:33 pm,device-infected-account-access-blocked-779-call.azurewebsites.net,Microsoft Corporation,13.89.172.4,MicrosoftCorporation,United States,1,+1-844-472-3138,5f5a4bfa25280,https://device-infected-account-access-blocked-779-call.azurewebsites.net/Denied/CHWInhelp10GK010101AW/,net,https,United States,42,-93.6208
AS8075,Des Moines,1,09/09/2020 7:13:55 pm,pchelpservices60.azurewebsites.net,Microsoft Corporation,13.89.172.4,MicrosoftCorporation,United States,1,+1-888-599-5036,5f590d507bccf,https://pchelpservices60.azurewebsites.net/dawsonwhlerS7v/,net,https,United States,42,-93.6208
AS8075,Des Moines,1,08/09/2020 10:44:06 pm,pchelpservices20.azurewebsites.net,Microsoft Corporation,13.89.172.4,MicrosoftCorporation,United States,1,+1-888-592-8059,5f57ed1272903,https://pchelpservices20.azurewebsites.net/avfFeTpfJfSPuPx/,net,https,United States,42,-93.6208
AS8075,Des Moines,1,04/09/2020 8:35:18 pm,callnow97.azurewebsites.net,Microsoft Corporation,13.89.172.4,MicrosoftCorporation,United States,1,+1-888-530-1472,5f5288e382555,http://callnow97.azurewebsites.net/cado/,net,http,United States,42,-93.6208
